ПІБ,Пільги,Бал з математики,Бал з англійської,Бал з української,Рейтинг
Марта Іваниш,False,136,182,151,154.3
Олександр Вікторіїш,True,163,172,125,154.3
Оксана Олегіш,False,118,188,169,154.29999999999998
Ярослав Неборачко,True,102,189,189,154.2
Сергій Анатоліїш,True,185,163,104,154.1
Павло Ковтун,True,167,162,129,154.1
Дмитро Михайлиш,True,142,150,174,154.0
Михайло Алібіба,True,166,166,126,154.0
Марія Дмитріш,True,142,139,185,154.0
Михайло Дмитришенко,False,168,101,188,153.9
Роман Богданіш,False,192,114,143,153.9
Наталія Оксаниш,True,125,163,183,153.8
Ілля Максиміш,False,175,129,150,153.7
Максим Андріїш,True,172,129,154,153.7
Сергій Анниш,True,157,166,137,153.7
Марія Маріїш,True,162,128,168,153.6
Катерина Сергіїш,False,150,119,193,153.6
Ніна Іваниш,False,132,147,189,153.6
Ілля Товтиш,False,144,197,123,153.6
Олена Тарасіш,True,174,108,172,153.6
Петро Маріїш,False,132,198,138,153.6
Тетяна Іваниш,False,179,158,115,153.5
Марія Софіїш,True,122,179,170,153.5
Марія Оксаниш,False,176,141,136,153.5
Тетяна Андріїш,False,131,200,137,153.5
Ігор Максиміш,False,170,174,111,153.5
Максим Загвойко,True,200,116,129,153.5
Віктор Ігоріш,True,143,188,133,153.5
Олена Михайлиш,False,184,151,115,153.4
Оксана Іриниш,True,175,133,145,153.4
Оксана Загвойко,True,169,146,140,153.4
Олена Вікторіш,True,190,120,138,153.4
Вікторія Лідіїш,False,153,144,163,153.3
Максим Анниш,False,150,130,181,153.3
Петро Тарасіш,False,123,153,194,153.29999999999998
Анастасія Тетяниш,True,113,170,190,153.2
Іван Богданіш,True,143,189,131,153.2
Артем Тарасіш,True,161,126,170,153.2
Тетяна Ігоріш,False,155,109,195,153.2
Тарас Ярославиш,False,149,175,137,153.2
Дмитро Олексіїш,True,136,197,132,153.1
Іван Ніниш,False,139,133,192,153.1
Володимир Алібіба,False,100,178,199,153.1
Артем Ніниш,False,123,158,188,153.0
Олександр Ковтун,True,132,150,184,153.0
Вікторія Ганниш,True,174,147,131,153.0
Тарас Анниш,False,107,188,179,152.9
Марта Лідіїш,False,101,182,193,152.9
Софія Ігоріш,True,188,137,122,152.9
Олег Маріїш,True,155,112,191,152.89999999999998
Юлія Олегіш,False,160,111,185,152.8
Ярослав Маріїш,True,169,182,102,152.8
Тетяна Іванниш,True,175,131,145,152.8
Олена Анатоліїш,False,162,140,153,152.7
Тарас Дмитріш,True,156,156,145,152.7
Анастасія Володимириш,False,191,123,131,152.60000000000002
Тарас Неборачко,False,122,172,174,152.6
Ярослава Дмитріш,False,137,143,183,152.6
Ярослава Алібіба,False,176,119,155,152.6
Ігор Вікторіїш,True,146,136,178,152.6
Віктор Людмилиш,True,124,181,162,152.5
Анатолій Лідіїш,True,121,199,148,152.5
Ірина Маріїш,False,195,104,144,152.4
Іванна Вікторіїш,False,135,151,177,152.4
Сергій Тарасіш,False,105,172,196,152.39999999999998
Володимир Ганниш,True,111,199,161,152.39999999999998
Володимир Дмитришенко,True,188,132,125,152.3
Віктор Маріїш,True,146,153,160,152.3
Ярослава Олексіїш,True,146,185,128,152.3
Юлія Катериниш,True,182,130,135,152.3
Анастасія Наталіїш,False,152,169,136,152.3
Юлія Богданіш,True,167,148,137,152.29999999999998
Максим Богданіш,True,161,184,109,152.29999999999998
Олена Артеміш,True,166,153,133,152.20000000000002
Петро Богданіш,False,196,143,103,152.20000000000002
Катерина Володимириш,False,172,120,158,152.2
Юлія Неборачко,True,124,194,148,152.2
Віктор Володимириш,True,133,186,144,152.2
Юлія Петріш,False,163,181,109,152.2
Ілля Вікторіш,True,186,116,143,152.1
Анна Сергіїш,False,132,181,150,152.1
Анна Олениш,True,143,198,118,152.0
Вікторія Неборачко,True,200,105,135,152.0
Павло Тарасіш,True,170,135,145,152.0
Роман Тетяниш,False,142,128,189,151.9
Ігор Лідіїш,True,181,105,160,151.9
Максим Ігоріш,True,108,197,165,151.8
Людмила Олениш,False,153,127,175,151.8
Ігор Загвойко,True,192,108,142,151.8
Сергій Вікторіїш,False,168,182,100,151.8
Олексій Олексіїш,False,180,154,112,151.79999999999998
Ігор Іванниш,True,191,133,118,151.70000000000002
Павло Анниш,False,140,120,199,151.7
Ганна Михайлиш,True,152,188,115,151.7
Тарас Андріїш,True,128,151,184,151.7
Олена Софіїш,True,136,134,190,151.6
Ірина Анатоліїш,False,145,194,118,151.6
Софія Людмилиш,True,103,174,194,151.6
Віктор Олениш,False,187,103,153,151.6
Ірина Софіїш,True,127,156,180,151.6
Сергій Іваниш,True,168,173,108,151.5
Ілля Сергіїш,True,105,168,197,151.5
Олена Наталіїш,True,114,176,177,151.5
Іван Ілляш,False,129,186,147,151.5
Людмила Іваниш,True,120,161,184,151.5
Людмила Товтиш,False,131,173,157,151.4
Марія Анниш,False,161,147,143,151.4
Роман Наталіїш,True,167,181,101,151.39999999999998
Ігор Неборачко,True,157,175,120,151.3
Олена Ковтун,False,193,105,142,151.3
Віктор Лідіїш,True,124,180,159,151.29999999999998
Ігор Маріїш,True,135,142,182,151.2
Іванна Олегіш,True,192,127,121,151.2
Іванна Маріїш,False,177,135,133,151.2
Михайло Маріїш,True,167,108,173,151.1
Петро Лідіїш,True,155,182,115,151.1
Ніна Іриниш,False,143,121,192,151.1
Ольга Оксаниш,False,173,123,150,151.1
Ніна Олегіш,True,103,186,180,151.0
Ірина Оксаниш,False,190,126,124,151.0
Марта Іриниш,False,156,108,187,150.9
Анна Богданіш,True,174,137,134,150.9
Юлія Іванниш,False,180,111,152,150.9
Ілля Ярославіш,True,162,153,134,150.89999999999998
Лідія Тарасіш,True,159,110,181,150.89999999999998
Софія Богданіш,True,122,185,155,150.8
Олег Вікторіш,True,104,193,171,150.8
Артем Дмитришенко,True,122,176,164,150.79999999999998
Наталія Ігоріш,False,170,164,112,150.79999999999998
Дмитро Софіїш,True,137,136,184,150.79999999999998
Анастасія Олексіїш,True,125,144,192,150.79999999999998
Анастасія Петріш,True,166,167,114,150.7
Іванна Ковтун,False,154,165,132,150.7
Оксана Софіїш,True,124,138,199,150.7
Олена Ігоріш,True,181,140,121,150.7
Максим Тарасіш,True,169,163,114,150.7
Сергій Іриниш,False,145,143,166,150.7
Вікторія Богданіш,False,198,107,131,150.60000000000002
Ганна Ілляш,True,137,171,148,150.5
Анатолій Тетяниш,False,158,145,146,150.5
Ольга Максиміш,False,137,178,141,150.5
Дмитро Маріїш,True,170,145,130,150.5
Софія Неборачко,False,140,176,139,150.5
Богдан Іриниш,False,131,160,167,150.5
Марія Людмилиш,False,142,115,197,150.4
Андрій Наталіїш,True,139,188,128,150.4
Анастасія Сергіїш,False,156,152,141,150.3
Ярослав Софіїш,False,117,161,184,150.29999999999998
Анна Іриниш,True,146,148,158,150.20000000000002
Ярослава Іванниш,True,149,112,190,150.2
Катерина Загвойко,True,167,140,138,150.2
Софія Тарасіш,True,173,118,152,150.2
Роман Ганниш,False,169,142,133,150.10000000000002
Ігор Іваниш,False,118,192,151,150.1
Михайло Андріїш,True,132,192,132,150.0
Тарас Олегіш,True,131,125,200,149.9
Анатолій Ковтун,True,170,168,105,149.9
Ігор Романіш,True,163,170,112,149.8
Андрій Богданіш,False,196,122,116,149.8
Анатолій Олегіш,False,139,168,146,149.8
Іван Наталіїш,True,154,103,191,149.8
Марія Алібіба,True,130,173,153,149.8
Ігор Іриниш,False,151,114,184,149.79999999999998
Марта Ярославиш,True,183,107,148,149.70000000000002
Ігор Артеміш,False,180,131,128,149.7
Марія Тарасіш,False,162,120,163,149.7
Ярослав Загвойко,True,126,166,165,149.7
Катерина Наталіїш,True,180,159,100,149.7
Ілля Тарасіш,True,185,148,104,149.6
Ілля Софіїш,False,125,141,191,149.6
Роман Петріш,False,137,156,160,149.6
Артем Олегіш,False,167,173,103,149.6
Ярослава Сергіїш,False,143,194,114,149.6
Ярослав Дмитріш,False,146,111,193,149.6
Тарас Сергіїш,True,145,170,135,149.5
Софія Лідіїш,False,136,190,127,149.5
Михайло Максиміш,True,112,163,186,149.5
Іванна Наталіїш,False,133,177,144,149.5
Олександр Ганниш,True,132,168,154,149.4
Людмила Тетяниш,True,138,193,121,149.39999999999998
Михайло Софіїш,False,119,159,180,149.3
Іванна Ілляш,False,158,181,106,149.3
Олег Ілляш,True,128,170,157,149.3
Ганна Олексіїш,False,155,152,139,149.29999999999998
Тетяна Неборачко,False,124,137,195,149.2
Андрій Ганниш,True,114,147,198,149.1
Тарас Анатоліїш,False,147,109,192,149.1
Артем Катериниш,False,168,144,129,149.1
Наталія Олександріш,False,150,151,146,149.1
Ганна Максиміш,True,135,163,154,149.1
Лідія Петріш,False,146,127,175,149.0
Іванна Анниш,False,170,151,119,149.0
Дмитро Ніниш,False,190,131,112,148.9
Петро Людмилиш,False,130,190,133,148.9
Анна Олексіїш,True,106,167,188,148.9
Сергій Алібіба,False,169,161,110,148.9
Віктор Загвойко,False,153,170,122,148.8
Тарас Романіш,False,171,161,107,148.8
Ілля Дмитріш,False,183,152,100,148.8
Марія Ігоріш,True,102,191,169,148.79999999999998
Іванна Максиміш,False,167,114,159,148.7
Богдан Товтиш,True,143,130,175,148.7
Ілля Анатоліїш,False,139,159,151,148.6
Лідія Дмитріш,False,102,179,180,148.5
Марта Олегіш,False,129,165,158,148.5
Людмила Тарасіш,False,150,135,160,148.5
Петро Катериниш,True,167,132,140,148.4
Вікторія Олександріш,False,190,134,107,148.29999999999998
Юлія Сергіїш,False,172,138,127,148.29999999999998
Максим Ніниш,False,168,107,163,148.20000000000002
Оксана Михайлиш,True,117,149,189,148.2
Артем Ілляш,True,117,163,175,148.2
Віктор Вікторіш,False,173,157,106,148.10000000000002
Роман Вікторіш,True,128,192,131,148.1
Людмила Максиміш,True,128,125,198,148.1
Іванна Тарасіш,True,167,144,127,148.1
Михайло Анниш,False,166,148,124,148.0
Ольга Ігоріш,False,172,119,145,148.0
Олена Ніниш,False,133,176,140,148.0
Юлія Тетяниш,False,178,134,122,148.0
Анна Катериниш,True,144,184,117,147.9
Ганна Іваниш,False,144,149,152,147.9
Богдан Ярославиш,False,165,134,139,147.89999999999998
Ірина Тетяниш,False,176,153,105,147.8
Анатолій Іваниш,False,137,195,115,147.8
Віктор Анниш,False,146,198,100,147.8
Богдан Ганниш,True,116,153,185,147.8
